"","Station","DT","Temperature","Salinity","Conductivity","Speed.of.sound","calibrated","flags_CondSal","flags_Temperature"
"275","EELD1",2018-08-23 02:00:00,3.68,19.7209888847025,19.13,1445.25,NA,NA,NA
"276","EELD1",2018-08-23 03:00:00,3.64,19.5316178883184,18.94,1444.84,NA,NA,NA
"277","EELD1",2018-08-23 04:00:00,3.61,19.8422624423586,19.2,1445.08,NA,NA,NA
"278","EELD1",2018-08-23 05:00:00,3.61,19.7634325390069,19.13,1444.98,NA,NA,NA
"279","EELD1",2018-08-23 06:00:00,3.57,19.6299944865795,18.99,1444.63,NA,NA,NA
"280","EELD1",2018-08-23 07:00:00,3.57,19.7201247792616,19.07,1444.76,NA,NA,NA
"281","EELD1",2018-08-23 08:00:00,3.57,19.7426639852792,19.09,1444.79,NA,NA,NA
"282","EELD1",2018-08-23 09:00:00,3.53,20.0605838356612,19.35,1445.03,NA,NA,NA
"283","EELD1",2018-08-23 10:00:00,3.49,20.1079325251587,19.37,1444.93,NA,NA,NA
"284","EELD1",2018-08-23 11:00:00,2.78,20.5205139248511,19.34,1442.31,NA,NA,NA
"285","EELD1",2018-08-23 12:00:00,2.7,20.699376124713,19.45,1442.2,NA,NA,NA
"286","EELD1",2018-08-23 13:00:00,2.43,21.8014261745856,20.24,1442.44,NA,NA,NA
"287","EELD1",2018-08-23 14:00:00,2.47,21.6802131001419,20.16,1442.47,NA,NA,NA
"288","EELD1",2018-08-23 15:00:00,2.51,21.0679721357615,19.66,1441.82,NA,NA,NA
"289","EELD1",2018-08-23 16:00:00,2.59,20.8754588207508,19.54,1441.93,NA,NA,NA
"290","EELD1",2018-08-23 17:00:00,2.62,22.0931474803906,20.6,1443.68,NA,NA,NA
"291","EELD1",2018-08-23 18:00:00,2.66,21.6333587402812,20.23,1443.25,NA,NA,NA
"292","EELD1",2018-08-23 19:00:00,2.7,20.9547761601484,19.67,1442.54,NA,NA,NA
"293","EELD1",2018-08-23 20:00:00,2.7,19.3812172280873,18.31,1440.46,NA,NA,NA
"294","EELD1",2018-08-23 21:00:00,2.7,19.5080186833088,18.42,1440.64,NA,NA,NA
"295","EELD1",2018-08-23 22:00:00,2.74,19.5988771964057,18.52,1440.92,NA,NA,NA
"296","EELD1",2018-08-23 23:00:00,2.7,18.9208306472795,17.91,1439.87,NA,NA,NA
"297","EELD1",2018-08-24 00:00:00,2.7,19.4388438563589,18.36,1440.55,NA,NA,NA
"298","EELD1",2018-08-24 01:00:00,2.66,19.0941810477996,18.04,1439.92,NA,NA,NA
"299","EELD1",2018-08-24 02:00:00,2.66,19.6247978639083,18.5,1440.62,NA,NA,NA
"300","EELD1",2018-08-24 03:00:00,2.62,18.4388253557117,17.45,1438.89,NA,NA,NA
"301","EELD1",2018-08-24 04:00:00,2.59,19.2515036698999,18.14,1439.79,NA,NA,NA
"302","EELD1",2018-08-24 05:00:00,2.55,19.5997364106052,18.42,1440.08,NA,NA,NA
"303","EELD1",2018-08-24 06:00:00,2.51,17.8348331884635,16.87,1437.59,NA,NA,NA
"304","EELD1",2018-08-24 07:00:00,2.51,18.7678499562437,17.68,1438.81,NA,NA,NA
"305","EELD1",2018-08-24 08:00:00,2.51,18.7101204550424,17.63,1438.73,NA,NA,NA
"306","EELD1",2018-08-24 09:00:00,2.51,18.7563026361643,17.67,1438.79,NA,NA,NA
"307","EELD1",2018-08-24 10:00:00,2.51,18.8371487705171,17.74,1438.89,NA,NA,NA
"308","EELD1",2018-08-24 11:00:00,2.55,18.9982493885636,17.9,1439.28,NA,NA,NA
"309","EELD1",2018-08-24 12:00:00,2.59,19.1822086830326,18.08,1439.7,NA,NA,NA
"310","EELD1",2018-08-24 13:00:00,2.47,19.7418639698564,18.5,1439.92,NA,NA,NA
"311","EELD1",2018-08-24 14:00:00,2.39,20.0945866284047,18.76,1440.04,NA,NA,NA
"312","EELD1",2018-08-24 15:00:00,2.28,21.2206196303885,19.66,1441,NA,NA,NA
"313","EELD1",2018-08-24 16:00:00,2.36,21.0616997091218,19.57,1441.14,NA,NA,NA
"314","EELD1",2018-08-24 17:00:00,2.36,21.1438516667666,19.64,1441.24,NA,NA,NA
"315","EELD1",2018-08-24 18:00:00,2.28,21.656545859799,20.03,1441.57,NA,NA,NA
"316","EELD1",2018-08-24 19:00:00,2.24,22.1922358943207,20.46,1442.1,NA,NA,NA
"317","EELD1",2018-08-24 20:00:00,2.2,22.3031865430998,20.53,1442.08,NA,NA,NA
"318","EELD1",2018-08-24 21:00:00,2.09,23.3347168149148,21.33,1442.92,NA,NA,NA
"319","EELD1",2018-08-24 22:00:00,1.97,23.39932329874,21.31,1442.47,NA,NA,NA
"320","EELD1",2018-08-24 23:00:00,1.89,23.3263666295298,21.2,1442.03,NA,NA,NA
"321","EELD1",2018-08-25 00:00:00,1.7,23.4189795134439,21.16,1441.27,NA,NA,NA
"322","EELD1",2018-08-25 01:00:00,1.66,22.0973506659923,20.04,1439.35,NA,NA,NA
"323","EELD1",2018-08-25 02:00:00,1.66,23.194722071416,20.95,1440.8,NA,NA,NA
"324","EELD1",2018-08-25 03:00:00,1.7,22.8877156193235,20.72,1440.57,NA,NA,NA
"325","EELD1",2018-08-25 04:00:00,1.66,23.3519518966153,21.08,1441,NA,NA,NA
"326","EELD1",2018-08-25 05:00:00,1.7,22.8274281886562,20.67,1440.49,NA,NA,NA
"327","EELD1",2018-08-25 06:00:00,1.7,21.9011681551766,19.9,1439.27,NA,NA,NA
"328","EELD1",2018-08-25 07:00:00,1.66,21.4488664510143,19.5,1438.48,NA,NA,NA
"329","EELD1",2018-08-25 08:00:00,1.62,23.1879314966649,20.92,1440.62,NA,NA,NA
"330","EELD1",2018-08-25 09:00:00,1.58,23.1568810974874,20.87,1440.4,NA,NA,NA
"331","EELD1",2018-08-25 10:00:00,1.58,23.2901920278062,20.98,1440.56,NA,NA,NA
"332","EELD1",2018-08-25 11:00:00,1.62,23.5755913330793,21.24,1441.12,NA,NA,NA
"333","EELD1",2018-08-25 12:00:00,1.66,23.6425239999692,21.32,1441.39,NA,NA,NA
"334","EELD1",2018-08-25 13:00:00,1.7,22.3216896846971,20.25,1439.83,NA,NA,NA
"335","EELD1",2018-08-25 14:00:00,1.74,23.9332582973036,21.61,1442.14,NA,NA,NA
"336","EELD1",2018-08-25 15:00:00,1.7,23.8304011348677,21.5,1441.83,NA,NA,NA
"337","EELD1",2018-08-25 16:00:00,1.81,21.2395658621388,19.41,1438.91,NA,NA,NA
"338","EELD1",2018-08-25 17:00:00,1.81,23.7111546770895,21.47,1442.19,NA,NA,NA
"339","EELD1",2018-08-25 18:00:00,1.85,20.511050984063,18.82,1438.13,NA,NA,NA
"340","EELD1",2018-08-25 19:00:00,1.85,21.4629549763286,19.62,1439.4,NA,NA,NA
"341","EELD1",2018-08-25 20:00:00,1.89,21.686070937461,19.83,1439.86,NA,NA,NA
"342","EELD1",2018-08-25 21:00:00,1.93,21.3016056567601,19.53,1439.54,NA,NA,NA
"343","EELD1",2018-08-25 22:00:00,1.97,21.1796856483563,19.45,1439.54,NA,NA,NA
"344","EELD1",2018-08-25 23:00:00,2.01,21.52075390042,19.76,1440.17,NA,NA,NA
"345","EELD1",2018-08-26 00:00:00,2.01,21.794090564414,19.99,1440.53,NA,NA,NA
"346","EELD1",2018-08-26 01:00:00,2.05,21.090688767927,19.42,1439.79,NA,NA,NA
"347","EELD1",2018-08-26 02:00:00,2.05,21.873492053196,20.08,1440.81,NA,NA,NA
"348","EELD1",2018-08-26 03:00:00,2.05,21.8140842378977,20.03,1440.74,NA,NA,NA
"349","EELD1",2018-08-26 04:00:00,2.01,23.7295040817695,21.61,1443.08,NA,NA,NA
"350","EELD1",2018-08-26 05:00:00,2.05,23.6995477336332,21.61,1443.22,NA,NA,NA
"351","EELD1",2018-08-26 06:00:00,2.05,23.6995477336332,21.61,1443.22,NA,NA,NA
"352","EELD1",2018-08-26 07:00:00,2.01,23.5255763761006,21.44,1442.82,NA,NA,NA
"353","EELD1",2018-08-26 08:00:00,1.93,23.1168673386351,21.05,1441.92,NA,NA,NA
"354","EELD1",2018-08-26 09:00:00,1.89,22.6543378252892,20.64,1441.14,NA,NA,NA
"355","EELD1",2018-08-26 10:00:00,1.89,22.5106081216826,20.52,1440.94,NA,NA,NA
"356","EELD1",2018-08-26 11:00:00,1.89,22.5944385499682,20.59,1441.06,NA,NA,NA
"357","EELD1",2018-08-26 12:00:00,1.89,22.5585071420948,20.56,1441.02,NA,NA,NA
"358","EELD1",2018-08-26 13:00:00,1.93,22.446254027417,20.49,1441.04,NA,NA,NA
"359","EELD1",2018-08-26 14:00:00,1.97,22.477587426896,20.54,1441.26,NA,NA,NA
"360","EELD1",2018-08-26 15:00:00,2.01,22.5327103799773,20.61,1441.51,NA,NA,NA
"361","EELD1",2018-08-26 16:00:00,2.05,22.3255478252498,20.46,1441.42,NA,NA,NA
"362","EELD1",2018-08-26 17:00:00,2.09,22.0952763486801,20.29,1441.29,NA,NA,NA
"363","EELD1",2018-08-26 18:00:00,2.12,21.8726604944611,20.12,1441.16,NA,NA,NA
"364","EELD1",2018-08-26 19:00:00,2.16,21.7148415198249,20.01,1441.12,NA,NA,NA
"365","EELD1",2018-08-26 20:00:00,2.16,21.5728407358296,19.89,1440.94,NA,NA,NA
"366","EELD1",2018-08-26 21:00:00,2.16,21.4900523053294,19.82,1440.83,NA,NA,NA
"367","EELD1",2018-08-26 22:00:00,2.16,21.2536985685774,19.62,1440.51,NA,NA,NA
"368","EELD1",2018-08-26 23:00:00,2.12,21.0913974594622,19.46,1440.13,NA,NA,NA
"369","EELD1",2018-08-27 00:00:00,2.12,20.7372678631341,19.16,1439.66,NA,NA,NA
"370","EELD1",2018-08-27 01:00:00,2.09,20.438423188891,18.89,1439.1,NA,NA,NA
"371","EELD1",2018-08-27 02:00:00,2.05,20.4170534167321,18.85,1438.9,NA,NA,NA
"372","EELD1",2018-08-27 03:00:00,2.01,20.5374016208667,18.93,1438.88,NA,NA,NA
"373","EELD1",2018-08-27 04:00:00,2.01,20.7620841715768,19.12,1439.18,NA,NA,NA
"374","EELD1",2018-08-27 05:00:00,2.01,20.6437987865354,19.02,1439.01,NA,NA,NA
"375","EELD1",2018-08-27 06:00:00,2.01,20.6201500815353,19,1438.98,NA,NA,NA
"376","EELD1",2018-08-27 07:00:00,1.97,20.4924028485371,18.87,1438.65,NA,NA,NA
"377","EELD1",2018-08-27 08:00:00,1.93,20.8502721918371,19.15,1438.93,NA,NA,NA
"378","EELD1",2018-08-27 09:00:00,1.93,21.0164361117773,19.29,1439.16,NA,NA,NA
"379","EELD1",2018-08-27 10:00:00,1.85,21.2841329083523,19.47,1439.15,NA,NA,NA
"380","EELD1",2018-08-27 11:00:00,1.81,21.4185513417374,19.56,1439.15,NA,NA,NA
"381","EELD1",2018-08-27 12:00:00,1.81,21.7411188652826,19.83,1439.58,NA,NA,NA
"382","EELD1",2018-08-27 13:00:00,1.81,21.5499067477632,19.67,1439.33,NA,NA,NA
"383","EELD1",2018-08-27 14:00:00,1.81,21.6574417597584,19.76,1439.47,NA,NA,NA
"384","EELD1",2018-08-27 15:00:00,1.85,21.7971730506175,19.9,1439.83,NA,NA,NA
"385","EELD1",2018-08-27 16:00:00,1.89,19.0910324539422,17.64,1436.44,NA,NA,NA
"386","EELD1",2018-08-27 17:00:00,1.97,19.2306993088017,17.8,1436.98,NA,NA,NA
"387","EELD1",2018-08-27 18:00:00,1.85,19.4809793430979,17.95,1436.77,NA,NA,NA
"388","EELD1",2018-08-27 19:00:00,1.85,19.6345548200535,18.08,1436.97,NA,NA,NA
"389","EELD1",2018-08-27 20:00:00,1.85,20.1907976561786,18.55,1437.72,NA,NA,NA
"390","EELD1",2018-08-27 21:00:00,1.85,19.989421695016,18.38,1437.44,NA,NA,NA
"391","EELD1",2018-08-27 22:00:00,1.89,20.8173086317413,19.1,1438.72,NA,NA,NA
"392","EELD1",2018-08-27 23:00:00,1.89,20.8766946070853,19.15,1438.79,NA,NA,NA
"393","EELD1",2018-08-28 00:00:00,1.89,21.2571777990512,19.47,1439.29,NA,NA,NA
"394","EELD1",2018-08-28 01:00:00,1.89,20.3310050943527,18.69,1438.08,NA,NA,NA
"395","EELD1",2018-08-28 02:00:00,1.89,23.3023291411066,21.18,1441.99,NA,NA,NA
"396","EELD1",2018-08-28 03:00:00,1.89,23.2662779585621,21.15,1441.95,NA,NA,NA
"397","EELD1",2018-08-28 04:00:00,1.93,23.2368426161927,21.15,1442.09,NA,NA,NA
"398","EELD1",2018-08-28 05:00:00,1.89,23.2662779585621,21.15,1441.95,NA,NA,NA
"399","EELD1",2018-08-28 06:00:00,1.89,23.2662779585621,21.15,1441.95,NA,NA,NA
"400","EELD1",2018-08-28 07:00:00,1.89,22.9300929966286,20.87,1441.5,NA,NA,NA
"401","EELD1",2018-08-28 08:00:00,1.89,22.7981653445893,20.76,1441.34,NA,NA,NA
"402","EELD1",2018-08-28 09:00:00,1.93,22.7453726400003,20.74,1441.43,NA,NA,NA
"403","EELD1",2018-08-28 10:00:00,1.97,22.6209712474643,20.66,1441.45,NA,NA,NA
"404","EELD1",2018-08-28 11:00:00,1.97,22.5373188218939,20.59,1441.34,NA,NA,NA
"405","EELD1",2018-08-28 12:00:00,2.01,22.3537723686868,20.46,1441.28,NA,NA,NA
"406","EELD1",2018-08-28 13:00:00,2.01,19.0186592504084,17.64,1436.87,NA,NA,NA
"407","EELD1",2018-08-28 14:00:00,2.05,20.1105345234677,18.59,1438.49,NA,NA,NA
"408","EELD1",2018-08-28 15:00:00,2.09,19.9675327567977,18.49,1438.48,NA,NA,NA
"409","EELD1",2018-08-28 16:00:00,2.12,19.5496435115041,18.15,1438.09,NA,NA,NA
"410","EELD1",2018-08-28 17:00:00,2.16,19.5015793775853,18.13,1438.2,NA,NA,NA
"411","EELD1",2018-08-28 18:00:00,2.24,19.4291319006507,18.11,1438.46,NA,NA,NA
"412","EELD1",2018-08-28 19:00:00,2.36,19.7285369582092,18.43,1439.38,NA,NA,NA
"413","EELD1",2018-08-28 20:00:00,2.51,22.2045676603526,20.63,1443.32,NA,NA,NA
"414","EELD1",2018-08-28 21:00:00,2.55,22.3176479653519,20.75,1443.64,NA,NA,NA
"415","EELD1",2018-08-28 22:00:00,2.62,22.4446759064528,20.9,1444.15,NA,NA,NA
"416","EELD1",2018-08-28 23:00:00,2.62,22.4446759064528,20.9,1444.15,NA,NA,NA
"417","EELD1",2018-08-29 00:00:00,2.62,22.3274336514716,20.8,1443.99,NA,NA,NA
"418","EELD1",2018-08-29 01:00:00,2.74,22.0688421471364,20.65,1444.16,NA,NA,NA
"419","EELD1",2018-08-29 02:00:00,2.7,22.0380047179466,20.6,1443.95,NA,NA,NA
"420","EELD1",2018-08-29 03:00:00,2.81,21.6717730014198,20.35,1443.97,NA,NA,NA
"421","EELD1",2018-08-29 04:00:00,2.85,21.6447898315193,20.35,1444.11,NA,NA,NA
"422","EELD1",2018-08-29 05:00:00,2.89,21.501958905685,20.25,1444.1,NA,NA,NA
"423","EELD1",2018-08-29 06:00:00,2.89,21.444033613964,20.2,1444.02,NA,NA,NA
"424","EELD1",2018-08-29 07:00:00,2.89,21.6410470320638,20.37,1444.28,NA,NA,NA
"425","EELD1",2018-08-29 08:00:00,2.89,21.7802301759124,20.49,1444.46,NA,NA,NA
"426","EELD1",2018-08-29 09:00:00,2.97,21.8187345075096,20.57,1444.84,NA,NA,NA
"427","EELD1",2018-08-29 10:00:00,3.49,21.9383526420915,20.98,1447.32,NA,NA,NA
"428","EELD1",2018-08-29 11:00:00,3.57,22.1808561992015,21.24,1447.97,NA,NA,NA
"429","EELD1",2018-08-29 12:00:00,3.64,22.0193810184577,21.14,1448.07,NA,NA,NA
"430","EELD1",2018-08-29 13:00:00,3.72,22.0221545978779,21.19,1448.4,NA,NA,NA
"431","EELD1",2018-08-29 14:00:00,3.76,22.2334518828618,21.4,1448.84,NA,NA,NA
"432","EELD1",2018-08-29 15:00:00,3.83,22.2424945039534,21.45,1449.18,NA,NA,NA
"433","EELD1",2018-08-29 16:00:00,3.83,22.7530822238701,21.9,1449.83,NA,NA,NA
"434","EELD1",2018-08-29 17:00:00,3.87,23.72614897399,22.78,1451.27,NA,NA,NA
"435","EELD1",2018-08-29 18:00:00,3.94,23.6413143915881,22.75,1451.47,NA,NA,NA
"436","EELD1",2018-08-29 19:00:00,4.05,23.4600822561039,22.66,1451.7,NA,NA,NA
"437","EELD1",2018-08-29 20:00:00,3.98,23.2038627584364,22.39,1451.06,NA,NA,NA
"438","EELD1",2018-08-29 21:00:00,3.94,23.7095737892709,22.81,1451.56,NA,NA,NA
"439","EELD1",2018-08-29 22:00:00,3.94,23.7095737892709,22.81,1451.56,NA,NA,NA
"440","EELD1",2018-08-29 23:00:00,4.09,24.4297779794371,23.54,1453.13,NA,NA,NA
"441","EELD1",2018-08-30 00:00:00,4.09,24.5093877037361,23.61,1453.23,NA,NA,NA
"442","EELD1",2018-08-30 01:00:00,4.13,24.5931881113661,23.71,1453.5,NA,NA,NA
"443","EELD1",2018-08-30 02:00:00,4.09,24.4297779794371,23.54,1453.13,NA,NA,NA
"444","EELD1",2018-08-30 03:00:00,4.09,23.6353103413781,22.84,1452.1,NA,NA,NA
"445","EELD1",2018-08-30 04:00:00,4.05,22.3075013337938,21.64,1450.21,NA,NA,NA
"446","EELD1",2018-08-30 05:00:00,4.02,23.4815551013706,22.66,1451.58,NA,NA,NA
"447","EELD1",2018-08-30 06:00:00,3.9,24.926670536205,23.85,1452.98,NA,NA,NA
"448","EELD1",2018-08-30 07:00:00,3.83,24.4870082428045,23.42,1452.09,NA,NA,NA
"449","EELD1",2018-08-30 08:00:00,3.76,24.2757068383152,23.19,1451.51,NA,NA,NA
"450","EELD1",2018-08-30 09:00:00,3.76,24.723289523503,23.58,1452.09,NA,NA,NA
"451","EELD1",2018-08-30 10:00:00,3.61,25.0798331430463,23.79,1451.9,NA,NA,NA
"452","EELD1",2018-08-30 11:00:00,3.94,26.8038043732382,25.51,1455.58,NA,NA,NA
"453","EELD1",2018-08-30 12:00:00,3.87,26.5607082833011,25.25,1454.95,NA,NA,NA
"454","EELD1",2018-08-30 13:00:00,3.79,26.1515998244414,24.84,1454.09,NA,NA,NA
"455","EELD1",2018-08-30 14:00:00,3.98,26.8633172685164,25.59,1455.82,NA,NA,NA
"456","EELD1",2018-08-30 15:00:00,4.02,26.9687987059685,25.71,1456.11,NA,NA,NA
"457","EELD1",2018-08-30 16:00:00,4.02,26.8766205921171,25.63,1455.99,NA,NA,NA
"458","EELD1",2018-08-30 17:00:00,4.02,27.0033752522796,25.74,1456.17,NA,NA,NA
"459","EELD1",2018-08-30 18:00:00,4.13,26.6948346514841,25.55,1456.22,NA,NA,NA
"460","EELD1",2018-08-30 19:00:00,4.09,26.7273787296562,25.55,1456.11,NA,NA,NA
"461","EELD1",2018-08-30 20:00:00,4.09,26.7273787296562,25.55,1456.11,NA,NA,NA
"462","EELD1",2018-08-30 21:00:00,4.05,26.6219721127014,25.43,1455.82,NA,NA,NA
"463","EELD1",2018-08-30 22:00:00,4.02,26.3818124272927,25.2,1455.36,NA,NA,NA
"464","EELD1",2018-08-30 23:00:00,3.98,26.4600735189305,25.24,1455.3,NA,NA,NA
"465","EELD1",2018-08-31 00:00:00,3.94,26.4117537817552,25.17,1455.07,NA,NA,NA
"466","EELD1",2018-08-31 01:00:00,3.94,26.5385184301153,25.28,1455.24,NA,NA,NA
"467","EELD1",2018-08-31 02:00:00,3.9,26.4902014878727,25.21,1455.01,NA,NA,NA
"468","EELD1",2018-08-31 03:00:00,3.87,26.3413608080804,25.06,1454.66,NA,NA,NA
"469","EELD1",2018-08-31 04:00:00,3.83,26.2003878648118,24.91,1454.32,NA,NA,NA
"470","EELD1",2018-08-31 05:00:00,3.76,26.0484693209557,24.73,1453.81,NA,NA,NA
"471","EELD1",2018-08-31 06:00:00,3.57,25.6666711623757,24.27,1452.51,NA,NA,NA
"472","EELD1",2018-08-31 07:00:00,3.34,25.0214072211639,23.56,1450.69,NA,NA,NA
"473","EELD1",2018-08-31 08:00:00,3.34,25.0214072211639,23.56,1450.69,NA,NA,NA
"474","EELD1",2018-08-31 09:00:00,3.38,25.0719169969369,23.63,1450.91,NA,NA,NA
"475","EELD1",2018-08-31 10:00:00,3.49,25.6950386668893,24.24,1452.21,NA,NA,NA
"476","EELD1",2018-08-31 11:00:00,3.61,24.1459522348946,22.98,1450.68,NA,NA,NA
"477","EELD1",2018-08-31 12:00:00,3.9,26.0176747308481,24.8,1454.39,NA,NA,NA
"478","EELD1",2018-08-31 13:00:00,3.98,27.047899160916,25.75,1456.05,NA,NA,NA
"479","EELD1",2018-08-31 14:00:00,4.09,24.9306718244476,23.98,1453.78,NA,NA,NA
"480","EELD1",2018-08-31 15:00:00,4.09,22.6633363071529,21.98,1450.83,NA,NA,NA
"481","EELD1",2018-08-31 16:00:00,4.09,20.9901663366556,20.49,1448.67,NA,NA,NA
"482","EELD1",2018-08-31 17:00:00,4.13,18.8982388516667,18.63,1446.12,NA,"QM","QM"
"483","EELD1",2018-08-31 18:00:00,4.16,18.9472300116042,18.69,1446.34,NA,"QM","QM"
"484","EELD1",2018-08-31 19:00:00,4.27,19.313691461335,19.08,1447.28,NA,"QM","QM"
"485","EELD1",2018-08-31 20:00:00,4.24,18.1426208389808,18,1445.61,NA,"QM","QM"
"486","EELD1",2018-08-31 21:00:00,4.24,19.1878201540222,18.95,1446.98,NA,"QM","QM"
"487","EELD1",2018-08-31 22:00:00,4.2,18.637632166651,18.43,1446.1,NA,"QM","QM"
"488","EELD1",2018-08-31 23:00:00,4.24,18.4280836418467,18.26,1445.98,NA,"QM","QM"
"489","EELD1",2018-09-01 00:00:00,4.24,18.4720407967709,18.3,1446.04,NA,"QM","QM"
"490","EELD1",2018-09-01 01:00:00,4.24,18.4500608958435,18.28,1446.01,NA,"QM","QM"
"491","EELD1",2018-09-01 02:00:00,4.24,18.4280836418467,18.26,1445.98,NA,"QM","QM"
"492","EELD1",2018-09-01 03:00:00,4.2,18.4505143716069,18.26,1445.85,NA,"QM","QM"
"493","EELD1",2018-09-01 04:00:00,4.16,18.4509600182137,18.24,1445.69,NA,"QM","QM"
"494","EELD1",2018-09-01 05:00:00,4.16,18.4509600182137,18.24,1445.69,NA,"QM","QM"
"495","EELD1",2018-09-01 06:00:00,4.16,18.4509600182137,18.24,1445.69,NA,"QM","QM"
"496","EELD1",2018-09-01 07:00:00,4.16,18.428934671293,18.22,1445.67,NA,"QM","QM"
"497","EELD1",2018-09-01 08:00:00,4.16,18.428934671293,18.22,1445.67,NA,"QM","QM"
"498","EELD1",2018-09-01 09:00:00,4.16,18.428934671293,18.22,1445.67,NA,"QM","QM"
"499","EELD1",2018-09-01 10:00:00,4.16,18.428934671293,18.22,1445.67,NA,"QM","QM"
"500","EELD1",2018-09-01 11:00:00,4.13,18.423735229341,18.2,1445.51,NA,"QM","QM"
"501","EELD1",2018-09-01 12:00:00,4.13,18.4127148472197,18.19,1445.48,NA,"QM","QM"
"502","EELD1",2018-09-01 13:00:00,4.13,18.4127148472197,18.19,1445.48,NA,"QM","QM"
"503","EELD1",2018-09-01 14:00:00,4.09,18.4131044678619,18.17,1445.32,NA,"QM","QM"
"504","EELD1",2018-09-01 15:00:00,4.09,18.4131044678619,18.17,1445.32,NA,"QM","QM"
"505","EELD1",2018-09-01 16:00:00,4.09,18.4131044678619,18.17,1445.32,NA,"QM","QM"
"506","EELD1",2018-09-01 17:00:00,4.09,18.3910415669858,18.15,1445.29,NA,"QM","QM"
"507","EELD1",2018-09-01 18:00:00,4.05,18.3913990164688,18.13,1445.13,NA,"QM","QM"
"508","EELD1",2018-09-01 19:00:00,4.05,18.3913990164688,18.13,1445.13,NA,"QM","QM"
"509","EELD1",2018-09-01 20:00:00,4.05,18.3693146126784,18.11,1445.11,NA,"QM","QM"
"510","EELD1",2018-09-01 21:00:00,4.02,18.364034026702,18.09,1444.95,NA,"QM","QM"
"511","EELD1",2018-09-01 22:00:00,4.02,18.3529840855995,18.08,1444.92,NA,"QM","QM"
"512","EELD1",2018-09-01 23:00:00,3.98,18.3754097545537,18.08,1444.79,NA,"QM","QM"
"513","EELD1",2018-09-02 00:00:00,3.94,18.3757267085196,18.06,1444.63,NA,"QM","QM"
"514","EELD1",2018-09-02 01:00:00,3.94,18.33143123932,18.02,1444.57,NA,"QM","QM"
"515","EELD1",2018-09-02 02:00:00,3.94,18.3535776296707,18.04,1444.6,NA,"QM","QM"
"516","EELD1",2018-09-02 03:00:00,3.94,18.33143123932,18.02,1444.57,NA,"QM","QM"
"517","EELD1",2018-09-02 04:00:00,3.98,18.309043425338,18.02,1444.71,NA,"QM","QM"
"518","EELD1",2018-09-02 05:00:00,4.09,18.3028166603483,18.07,1445.19,NA,"QM","QM"
"519","EELD1",2018-09-02 06:00:00,4.09,18.3028166603483,18.07,1445.19,NA,"QM","QM"
"520","EELD1",2018-09-02 07:00:00,4.13,18.3025476598954,18.09,1445.35,NA,"QM","QM"
"521","EELD1",2018-09-02 08:00:00,4.09,18.2917915533087,18.06,1445.16,NA,"QM","QM"
"522","EELD1",2018-09-02 09:00:00,4.05,18.3141153067922,18.06,1445.03,NA,"QM","QM"
"523","EELD1",2018-09-02 10:00:00,4.02,18.2866985099443,18.02,1444.84,NA,"QM","QM"
"524","EELD1",2018-09-02 11:00:00,3.94,18.3092875388884,18,1444.55,NA,"QM","QM"
"525","EELD1",2018-09-02 12:00:00,4.05,18.3141153067922,18.06,1445.03,NA,"QM","QM"
"526","EELD1",2018-09-02 13:00:00,4.05,18.3141153067922,18.06,1445.03,NA,"QM","QM"
"527","EELD1",2018-09-02 14:00:00,4.02,18.3308862128249,18.06,1444.89,NA,"QM","QM"
"528","EELD1",2018-09-02 15:00:00,3.94,18.3535776296707,18.04,1444.6,NA,"QM","QM"
"529","EELD1",2018-09-02 16:00:00,3.94,18.3535776296707,18.04,1444.6,NA,"QM","QM"
"530","EELD1",2018-09-02 17:00:00,3.98,18.309043425338,18.02,1444.71,NA,"QM","QM"
"531","EELD1",2018-09-02 18:00:00,3.98,18.3754097545537,18.08,1444.79,NA,"QM","QM"
"532","EELD1",2018-09-02 19:00:00,3.94,18.33143123932,18.02,1444.57,NA,"QM","QM"
"533","EELD1",2018-09-02 20:00:00,3.9,18.2762763542749,17.95,1444.33,NA,"QM","QM"
"534","EELD1",2018-09-02 21:00:00,3.9,18.1876474558155,17.87,1444.23,NA,"QM","QM"
"535","EELD1",2018-09-02 22:00:00,3.9,18.1876474558155,17.87,1444.23,NA,"QM","QM"
"536","EELD1",2018-09-02 23:00:00,3.9,18.1322763588734,17.82,1444.15,NA,"QM","QM"
"537","EELD1",2018-09-03 00:00:00,3.87,18.1932610097077,17.86,1444.07,NA,"QM","QM"
"538","EELD1",2018-09-03 01:00:00,3.87,18.0492084425874,17.73,1443.89,NA,"QM","QM"
"539","EELD1",2018-09-03 02:00:00,3.83,18.0935036530541,17.75,1443.78,NA,"QM","QM"
"540","EELD1",2018-09-03 03:00:00,3.83,18.0491433150471,17.71,1443.73,NA,"QM","QM"
"541","EELD1",2018-09-03 04:00:00,3.83,18.0491433150471,17.71,1443.73,NA,"QM","QM"
"542","EELD1",2018-09-03 05:00:00,3.83,18.0491433150471,17.71,1443.73,NA,"QM","QM"
"543","EELD1",2018-09-03 06:00:00,3.83,18.0491433150471,17.71,1443.73,NA,"QM","QM"
"544","EELD1",2018-09-03 07:00:00,3.87,18.0492084425874,17.73,1443.89,NA,"QM","QM"
"545","EELD1",2018-09-03 08:00:00,3.87,18.0492084425874,17.73,1443.89,NA,"QM","QM"
